Torque,Biceps,Triceps,Envelope
-1.92771,4.79126E-05,5.58472E-05,-1.87686
-1.96165,3.44849E-05,5.85937E-05,-1.87747
-2.01595,4.11987E-05,7.38525E-05,-1.8781
-2.07025,3.72314E-05,7.1106E-05,-1.87873
-2.11098,3.14331E-05,7.38525E-05,-1.87937
-2.0431,3.05176E-05,7.20215E-05,-1.88001
-1.80553,3.38745E-05,7.1106E-05,-1.88067
-1.8259,3.17383E-05,6.5918E-05,-1.88132
-1.70372,2.92969E-05,7.44629E-05,-1.88199
-1.71729,2.99072E-05,6.53076E-05,-1.88266
-1.99559,4.42505E-05,5.49316E-05,-1.88334
-1.97523,3.90625E-05,5.95093E-05,-1.88402
-2.00238,2.59399E-05,5.31006E-05,-1.88471
-2.05668,3.87573E-05,5.27954E-05,-1.8854
-2.00916,2.99072E-05,5.70679E-05,-1.8861
-2.12456,3.02124E-05,5.15747E-05,-1.8868
-1.79875,3.35693E-05,5.82886E-05,-1.88751
-1.88699,3.23486E-05,6.01196E-05,-1.88823
-1.86662,3.8147E-05,6.71387E-05,-1.88894
-1.73087,4.05884E-05,5.95093E-05,-1.88966
-1.81232,4.11987E-05,5.85937E-05,-1.89039
-2.32819,3.41797E-05,6.98853E-05,-1.89112
-1.98201,2.68555E-05,5.92041E-05,-1.89185
-2.05668,3.72314E-05,5.24902E-05,-1.89259
-2.09062,4.11987E-05,6.37817E-05,-1.89332
-1.92092,3.57056E-05,6.43921E-05,-1.89407
-1.79196,3.23486E-05,6.56128E-05,-1.89481
-1.77159,2.62451E-05,5.34058E-05,-1.89556
-1.89377,2.28882E-05,6.2561E-05,-1.89631
-1.81911,2.50244E-05,5.5542E-05,-1.89706
-1.81232,2.83813E-05,5.76782E-05,-1.89782
-1.9888,3.08228E-05,4.88281E-05,-1.89857
-2.21958,3.38745E-05,5.49316E-05,-1.89933
-2.02953,3.50952E-05,6.01196E-05,-1.90009
-2.15171,3.50952E-05,6.71387E-05,-1.90085
-2.04989,3.63159E-05,6.13403E-05,-1.90161
-1.9345,3.2959E-05,6.13403E-05,-1.90238
-1.77838,3.72314E-05,5.98145E-05,-1.90314
-1.76481,3.96729E-05,6.56128E-05,-1.90391
-1.85983,3.57056E-05,6.68335E-05,-1.90467
-1.81911,2.99072E-05,6.43921E-05,-1.90544
-1.94129,3.08228E-05,6.65283E-05,-1.90621
-1.9888,3.69263E-05,6.95801E-05,-1.90697
-2.09062,2.68555E-05,7.01904E-05,-1.90774
-2.02953,2.86865E-05,5.67627E-05,-1.90851
-1.98201,2.41089E-05,5.21851E-05,-1.90928
-1.96844,2.50244E-05,5.34058E-05,-1.91004
-1.90735,2.56348E-05,5.34058E-05,-1.91081
-1.77159,3.32642E-05,5.92041E-05,-1.91157
-1.77838,3.17383E-05,5.88989E-05,-1.91234
-1.83947,3.32642E-05,5.98145E-05,-1.9131
-2.00238,3.84521E-05,6.86646E-05,-1.91386
-2.00238,3.50952E-05,7.65991E-05,-1.91463
-2.11777,3.63159E-05,7.01904E-05,-1.91539
-2.19243,3.54004E-05,7.47681E-05,-1.91615
-1.8259,3.8147E-05,5.98145E-05,-1.9169
-1.75802,3.23486E-05,5.52368E-05,-1.91766
-2.05668,3.14331E-05,6.37817E-05,-1.91841
-1.71729,3.02124E-05,6.31714E-05,-1.91916
-1.69693,1.92261E-05,6.04248E-05,-1.91991
-1.87341,3.35693E-05,6.073E-05,-1.92066
-1.79196,3.84521E-05,5.70679E-05,-1.9214
-2.02274,3.78418E-05,5.24902E-05,-1.92215
-2.02953,3.84521E-05,5.00488E-05,-1.92289
-2.2671,3.20435E-05,5.43213E-05,-1.92362
-1.90056,3.93677E-05,6.40869E-05,-1.92436
-1.73087,4.02832E-05,5.40161E-05,-1.92509
-1.78517,3.35693E-05,6.22559E-05,-1.92582
-2.0974,3.35693E-05,6.7749E-05,-1.92654
-1.70372,3.17383E-05,5.64575E-05,-1.92726
-1.89377,3.78418E-05,5.92041E-05,-1.92798
-1.96844,3.479E-05,6.01196E-05,-1.9287
-1.92092,3.78418E-05,5.09644E-05,-1.92941
-2.0431,3.14331E-05,5.37109E-05,-1.93011
-2.07025,3.11279E-05,5.85937E-05,-1.93082
-1.89377,2.83813E-05,6.43921E-05,-1.93152
-1.78517,3.02124E-05,6.65283E-05,-1.93221
-1.67657,3.23486E-05,6.43921E-05,-1.93291
-1.73087,3.66211E-05,5.67627E-05,-1.93359
-1.87341,3.44849E-05,6.16455E-05,-1.93428
-1.90735,2.86865E-05,5.64575E-05,-1.93495
-1.96165,2.80762E-05,5.49316E-05,-1.93563
-2.08383,3.26538E-05,5.98145E-05,-1.9363
-2.2128,3.66211E-05,5.70679E-05,-1.93696
-2.16528,3.8147E-05,5.95093E-05,-1.93762
-1.81232,3.96729E-05,6.98853E-05,-1.93828
-1.84626,3.72314E-05,5.95093E-05,-1.93893
-1.78517,3.84521E-05,7.2937E-05,-1.93957
-1.69014,3.72314E-05,6.83594E-05,-1.94021
-1.73766,3.2959E-05,6.86646E-05,-1.94084
-1.96844,3.23486E-05,7.44629E-05,-1.94147
-1.90735,2.99072E-05,6.31714E-05,-1.9421
-1.97523,2.86865E-05,6.56128E-05,-1.94271
-2.23995,3.14331E-05,6.46973E-05,-1.94333
-2.13813,3.50952E-05,5.15747E-05,-1.94393
-1.73766,3.08228E-05,5.5542E-05,-1.94453
-1.77838,2.68555E-05,5.95093E-05,-1.94513
-1.64263,2.80762E-05,5.46265E-05,-1.94572
-1.75802,2.83813E-05,5.70679E-05,-1.9463
-1.70372,3.14331E-05,5.31006E-05,-1.94688
-1.99559,3.54004E-05,6.89697E-05,-1.94745
-2.0431,2.56348E-05,6.16455E-05,-1.94801
-1.96844,3.32642E-05,6.43921E-05,-1.94857
-2.07704,3.75366E-05,5.98145E-05,-1.94913
-2.43,4.05884E-05,5.95093E-05,-1.94967
-1.73087,3.90625E-05,6.2561E-05,-1.95021
-1.73087,3.75366E-05,5.21851E-05,-1.95075
-1.73087,3.8147E-05,5.67627E-05,-1.95127
-1.5476,3.8147E-05,6.5918E-05,-1.95179
-1.7105,4.11987E-05,6.83594E-05,-1.95231
-1.91414,3.75366E-05,6.80542E-05,-1.95281
-2.06347,3.75366E-05,6.83594E-05,-1.95331
-2.06347,3.2959E-05,7.14111E-05,-1.95381
-2.00916,3.57056E-05,6.40869E-05,-1.95429
-2.16528,2.89917E-05,6.34766E-05,-1.95477
-1.97523,2.47192E-05,7.01904E-05,-1.95525
-1.73087,2.71606E-05,6.46973E-05,-1.95571
-1.74444,3.78418E-05,6.46973E-05,-1.95617
-1.79875,3.20435E-05,6.80542E-05,-1.95662
-1.94129,2.38037E-05,6.13403E-05,-1.95707
-1.95486,2.74658E-05,5.95093E-05,-1.9575
-1.9888,2.92969E-05,5.88989E-05,-1.95793
-2.11777,2.80762E-05,6.13403E-05,-1.95836
-2.11098,2.04468E-05,5.88989E-05,-1.95877
-1.9888,2.59399E-05,6.46973E-05,-1.95918
-1.77159,3.14331E-05,6.19507E-05,-1.95958
-1.81232,3.84521E-05,5.85937E-05,-1.95997
-1.67657,4.02832E-05,6.10352E-05,-1.96036
-1.69693,4.02832E-05,6.37817E-05,-1.96074
-1.94807,4.54712E-05,6.073E-05,-1.96111
-2.08383,3.54004E-05,4.57764E-05,-1.96147
-2.00916,3.54004E-05,4.8523E-05,-1.96183
-2.04989,3.63159E-05,5.85937E-05,-1.96218
-2.10419,4.15039E-05,6.71387E-05,-1.96252
-2.01595,3.9978E-05,5.85937E-05,-1.96285
-1.77159,3.44849E-05,6.5918E-05,-1.96318
-1.8259,3.41797E-05,6.19507E-05,-1.9635
-1.83947,2.96021E-05,6.2561E-05,-1.96381
-1.67657,3.60107E-05,7.53784E-05,-1.96412
-1.79875,2.99072E-05,6.04248E-05,-1.96441
-2.24673,2.80762E-05,6.7749E-05,-1.9647
-1.96165,2.83813E-05,5.12695E-05,-1.96498
-2.02953,2.89917E-05,6.50024E-05,-1.96526
-2.06347,3.23486E-05,6.95801E-05,-1.96552
-1.73087,3.26538E-05,6.31714E-05,-1.96578
-1.77838,3.35693E-05,6.56128E-05,-1.96603
-1.75802,3.2959E-05,5.88989E-05,-1.96628
-1.8259,3.75366E-05,5.49316E-05,-1.96651
-1.80553,3.2959E-05,5.64575E-05,-1.96674
-1.85983,3.05176E-05,6.7749E-05,-1.96696
-1.96165,3.50952E-05,6.50024E-05,-1.96718
-2.33497,3.20435E-05,6.5918E-05,-1.96738
-2.01595,3.78418E-05,6.83594E-05,-1.96758
-2.13813,3.69263E-05,6.19507E-05,-1.96777
-1.83268,3.44849E-05,6.31714E-05,-1.96796
-1.7105,3.44849E-05,5.5542E-05,-1.96813
-1.72408,2.59399E-05,4.94385E-05,-1.9683
-1.7105,3.08228E-05,5.52368E-05,-1.96846
-1.84626,2.80762E-05,6.89697E-05,-1.96862
-1.91414,3.26538E-05,5.85937E-05,-1.96876
-1.89377,3.84521E-05,6.16455E-05,-1.9689
-1.96165,2.99072E-05,6.37817E-05,-1.96903
-2.16528,2.7771E-05,7.17163E-05,-1.96916
-2.06347,3.60107E-05,6.62231E-05,-1.96928
-1.80553,2.65503E-05,5.49316E-05,-1.96939
-1.83947,2.7771E-05,5.92041E-05,-1.96949
-1.91414,3.11279E-05,6.13403E-05,-1.96958
-1.74444,3.44849E-05,5.76782E-05,-1.96967
-1.73766,3.60107E-05,6.01196E-05,-1.96975
-1.99559,3.54004E-05,6.10352E-05,-1.96983
-1.99559,3.35693E-05,5.49316E-05,-1.9699
-1.94807,3.2959E-05,5.61523E-05,-1.96996
-2.0431,3.78418E-05,5.79834E-05,-1.97001
-2.11777,3.20435E-05,5.98145E-05,-1.97005
-1.7105,3.57056E-05,6.80542E-05,-1.97009
-1.73087,3.32642E-05,5.92041E-05,-1.97013
-1.90735,3.8147E-05,5.82886E-05,-1.97015
-1.79196,3.35693E-05,5.98145E-05,-1.97017
-1.69014,3.14331E-05,5.49316E-05,-1.97018
-1.94807,3.54004E-05,6.37817E-05,-1.97018
-1.91414,3.90625E-05,5.27954E-05,-1.97018
-2.03632,3.75366E-05,5.12695E-05,-1.97017
-2.02953,3.35693E-05,6.073E-05,-1.97016
-2.21958,2.47192E-05,5.7373E-05,-1.97013
-1.87341,2.89917E-05,5.67627E-05,-1.9701
-1.73087,3.32642E-05,5.40161E-05,-1.97007
-1.77159,3.11279E-05,5.24902E-05,-1.97003
-2.07025,3.05176E-05,6.28662E-05,-1.96998
-1.69014,3.44849E-05,7.26318E-05,-1.96992
-1.89377,3.26538E-05,6.71387E-05,-1.96986
-1.94129,3.2959E-05,7.20215E-05,-1.96979
-1.8259,3.8147E-05,6.62231E-05,-1.96972
-2.05668,3.50952E-05,6.98853E-05,-1.96964
-2.05668,3.14331E-05,7.32422E-05,-1.96955
-1.83947,3.72314E-05,6.86646E-05,-1.96946
-1.79196,2.47192E-05,6.073E-05,-1.96936
-1.69014,3.11279E-05,5.7373E-05,-1.96925
-1.72408,3.41797E-05,5.88989E-05,-1.96914
-2.04989,2.44141E-05,5.52368E-05,-1.96902
-1.92092,3.14331E-05,5.31006E-05,-1.9689
-1.95486,3.38745E-05,4.82178E-05,-1.96877
-2.02953,3.26538E-05,6.10352E-05,-1.96863
-2.11098,3.75366E-05,5.76782E-05,-1.96849
-2.15171,3.75366E-05,6.073E-05,-1.96835
-1.75123,3.63159E-05,5.85937E-05,-1.96819
-1.85983,3.63159E-05,6.40869E-05,-1.96804
-1.74444,3.78418E-05,5.43213E-05,-1.96787
-1.64942,3.84521E-05,6.28662E-05,-1.9677
-1.71729,3.32642E-05,7.04956E-05,-1.96753
-2.00916,2.59399E-05,7.17163E-05,-1.96735
-1.90056,3.66211E-05,7.26318E-05,-1.96716
-1.96844,3.26538E-05,7.04956E-05,-1.96697
-2.13813,3.17383E-05,6.22559E-05,-1.96677
-2.23995,3.54004E-05,5.37109E-05,-1.96657
-1.77159,3.26538E-05,5.61523E-05,-1.96636
-1.77159,3.32642E-05,6.10352E-05,-1.96615
-1.77159,3.69263E-05,5.40161E-05,-1.96594
-1.73766,3.41797E-05,5.92041E-05,-1.96571
-1.73766,3.9978E-05,6.95801E-05,-1.96549
-1.96165,4.21143E-05,5.98145E-05,-1.96526
-2.02953,4.05884E-05,6.50024E-05,-1.96502
-1.94807,4.21143E-05,6.16455E-05,-1.96478
-2.06347,2.74658E-05,5.82886E-05,-1.96453
-2.19922,3.54004E-05,6.19507E-05,-1.96428
-1.7105,3.23486E-05,6.46973E-05,-1.96403
-1.70372,4.02832E-05,6.31714E-05,-1.96377
-1.69014,3.72314E-05,6.13403E-05,-1.9635
-1.52724,3.78418E-05,7.20215E-05,-1.96323
-1.75802,2.31934E-05,6.83594E-05,-1.96296
-1.92092,3.32642E-05,6.43921E-05,-1.96268
-2.02274,3.17383E-05,6.56128E-05,-1.9624
-2.09062,2.62451E-05,5.34058E-05,-1.96211
-2.02953,3.50952E-05,6.04248E-05,-1.96182
-1.90735,2.92969E-05,6.22559E-05,-1.96153
-2.08383,3.54004E-05,6.04248E-05,-1.96123
-1.7105,3.11279E-05,5.27954E-05,-1.96093
-1.72408,3.60107E-05,5.52368E-05,-1.96062
-1.7105,3.50952E-05,5.64575E-05,-1.96031
-1.76481,2.53296E-05,6.71387E-05,-1.96
-1.90056,2.89917E-05,5.43213E-05,-1.95968
-1.92771,3.84521E-05,6.22559E-05,-1.95936
-2.11777,2.86865E-05,5.7373E-05,-1.95903
-2.10419,3.66211E-05,5.76782E-05,-1.95871
-1.7105,3.38745E-05,6.46973E-05,-1.95837
-1.70372,3.41797E-05,6.28662E-05,-1.95804
-1.86662,3.23486E-05,6.19507E-05,-1.9577
-1.6562,3.87573E-05,6.10352E-05,-1.95736
-1.67657,3.479E-05,6.19507E-05,-1.95701
-1.96844,2.74658E-05,6.2561E-05,-1.95666
-2.09062,2.68555E-05,6.46973E-05,-1.95631
-1.98201,3.479E-05,6.16455E-05,-1.95595
-2.00916,3.69263E-05,6.13403E-05,-1.95559
-2.24673,3.84521E-05,5.49316E-05,-1.95523
-1.79196,3.84521E-05,5.40161E-05,-1.95486
-1.69014,3.93677E-05,6.073E-05,-1.9545
-1.72408,3.54004E-05,6.53076E-05,-1.95413
-1.75123,3.479E-05,6.073E-05,-1.95375
-1.62905,3.84521E-05,6.56128E-05,-1.95337
-1.86662,2.7771E-05,6.34766E-05,-1.95299
-2.11098,2.83813E-05,7.23267E-05,-1.95261
-2.0431,4.02832E-05,7.23267E-05,-1.95223
-2.01595,3.69263E-05,6.50024E-05,-1.95184
-2.05668,3.75366E-05,6.53076E-05,-1.95145
-1.67657,3.2959E-05,5.46265E-05,-1.95105
-1.76481,2.96021E-05,6.37817E-05,-1.95066
-1.72408,2.74658E-05,7.35474E-05,-1.95026
-1.79196,2.86865E-05,6.13403E-05,-1.94986
-1.79875,2.96021E-05,5.43213E-05,-1.94946
-1.89377,2.86865E-05,6.13403E-05,-1.94905
-1.96165,2.80762E-05,5.64575E-05,-1.94865
-2.33497,2.62451E-05,6.43921E-05,-1.94824
-2.01595,3.08228E-05,6.37817E-05,-1.94782
-2.13134,2.74658E-05,6.71387E-05,-1.94741
-1.75123,3.20435E-05,6.13403E-05,-1.94699
-1.57475,3.05176E-05,6.50024E-05,-1.94658
-1.73766,3.38745E-05,6.2561E-05,-1.94616
-1.70372,4.02832E-05,6.01196E-05,-1.94573
-1.83268,3.17383E-05,6.62231E-05,-1.94531
-1.96844,3.44849E-05,6.10352E-05,-1.94489
-1.92771,3.60107E-05,6.13403E-05,-1.94446
-2.01595,2.71606E-05,5.5542E-05,-1.94403
-2.36213,3.11279E-05,4.79126E-05,-1.9436
-2.11098,3.05176E-05,5.37109E-05,-1.94317
-1.78517,3.8147E-05,5.31006E-05,-1.94273
-1.8259,3.84521E-05,5.06592E-05,-1.9423
-1.84626,3.9978E-05,5.49316E-05,-1.94186
-1.78517,4.39453E-05,5.88989E-05,-1.94143
-1.76481,4.05884E-05,6.86646E-05,-1.94099
-2.07025,3.90625E-05,5.52368E-05,-1.94055
-2.00916,2.96021E-05,6.16455E-05,-1.94011
-1.96165,2.62451E-05,7.08008E-05,-1.93966
-2.11098,3.20435E-05,6.31714E-05,-1.93922
-2.19922,2.83813E-05,7.1106E-05,-1.93878
-1.73087,2.83813E-05,7.50732E-05,-1.93833
-1.75123,3.02124E-05,6.86646E-05,-1.93789
-1.85983,3.11279E-05,6.34766E-05,-1.93744
-1.90056,2.99072E-05,5.82886E-05,-1.93699
-1.77838,2.99072E-05,5.5542E-05,-1.93654
-2.00238,2.80762E-05,7.01904E-05,-1.93609
-2.07025,3.20435E-05,5.49316E-05,-1.93565
-2.09062,2.50244E-05,5.64575E-05,-1.9352
-2.06347,2.80762E-05,6.37817E-05,-1.93475
-2.18565,3.60107E-05,6.40869E-05,-1.9343
-1.86662,3.96729E-05,6.10352E-05,-1.93385
-1.73766,3.69263E-05,6.01196E-05,-1.9334
-1.77159,2.96021E-05,6.34766E-05,-1.93295
-1.96844,2.83813E-05,5.76782E-05,-1.9325
-1.8259,3.41797E-05,6.22559E-05,-1.93205
-1.94807,3.69263E-05,6.62231E-05,-1.9316
-2.00238,3.17383E-05,6.74438E-05,-1.93115
-1.91414,3.8147E-05,6.71387E-05,-1.9307
-2.11777,3.14331E-05,6.68335E-05,-1.93025
-1.97523,3.26538E-05,5.88989E-05,-1.9298
-1.86662,3.54004E-05,6.10352E-05,-1.92935
-1.84626,3.08228E-05,5.31006E-05,-1.9289
-1.72408,2.86865E-05,6.46973E-05,-1.92845
-1.76481,3.66211E-05,6.04248E-05,-1.92801
-2.16528,2.83813E-05,6.22559E-05,-1.92756
-1.95486,3.32642E-05,6.22559E-05,-1.92712
-1.9888,2.83813E-05,5.76782E-05,-1.92668
-2.0431,2.7771E-05,6.2561E-05,-1.92623
-1.9888,2.56348E-05,5.67627E-05,-1.92579
-1.96165,3.35693E-05,6.37817E-05,-1.92535
-1.74444,3.54004E-05,6.46973E-05,-1.92491
-1.86662,3.78418E-05,5.67627E-05,-1.92447
-1.77838,3.479E-05,6.13403E-05,-1.92404
-1.64942,3.20435E-05,6.10352E-05,-1.9236
-1.77838,3.93677E-05,5.70679E-05,-1.92317
-2.13813,3.26538E-05,5.92041E-05,-1.92274
-1.92092,3.69263E-05,5.70679E-05,-1.9223
-2.02274,3.9978E-05,5.7373E-05,-1.92188
-2.10419,3.69263E-05,5.40161E-05,-1.92145
-2.11098,3.96729E-05,5.61523E-05,-1.92102
-1.77159,3.2959E-05,5.61523E-05,-1.9206
-1.76481,2.86865E-05,6.19507E-05,-1.92018
-1.84626,2.86865E-05,5.82886E-05,-1.91976
-1.75123,2.92969E-05,5.85937E-05,-1.91934
-1.79196,3.11279E-05,6.37817E-05,-1.91892
-1.92092,3.08228E-05,7.56836E-05,-1.91851
-2.02274,3.93677E-05,6.5918E-05,-1.9181
-1.92771,3.60107E-05,6.89697E-05,-1.91769
-2.07025,3.41797E-05,6.34766E-05,-1.91728
-2.00916,3.38745E-05,6.74438E-05,-1.91687
-1.83268,3.17383E-05,7.04956E-05,-1.91647
-1.70372,2.56348E-05,7.8125E-05,-1.91607
-1.69693,3.35693E-05,6.7749E-05,-1.91567
-1.71729,3.32642E-05,6.98853E-05,-1.91527
-1.85305,3.08228E-05,6.53076E-05,-1.91488
-1.91414,3.32642E-05,5.61523E-05,-1.91449
-1.9888,3.23486E-05,5.31006E-05,-1.9141
-2.09062,3.23486E-05,4.63867E-05,-1.91371
-2.02274,3.66211E-05,5.64575E-05,-1.91333
-1.8259,3.14331E-05,4.79126E-05,-1.91295
-2.03632,3.479E-05,5.67627E-05,-1.91257
-1.7105,4.73022E-05,5.70679E-05,-1.9122
-1.68335,3.23486E-05,6.5918E-05,-1.91182
-1.67657,3.2959E-05,6.43921E-05,-1.91145
-1.70372,3.96729E-05,5.7373E-05,-1.91109
-1.9345,3.08228E-05,6.40869E-05,-1.91072
-1.92771,3.38745E-05,6.95801E-05,-1.91036
-2.07704,4.21143E-05,6.22559E-05,-1.91
-2.12456,3.84521E-05,6.86646E-05,-1.90965
-1.68335,4.57764E-05,7.1106E-05,-1.90929
-1.71729,4.3335E-05,6.43921E-05,-1.90894
-2.06347,3.20435E-05,5.49316E-05,-1.90859
-1.68335,3.32642E-05,6.19507E-05,-1.90825
-1.69014,3.35693E-05,5.5542E-05,-1.90791
-1.92771,2.59399E-05,6.83594E-05,-1.90757
-1.8802,2.96021E-05,6.13403E-05,-1.90723
-2.00238,2.92969E-05,5.43213E-05,-1.9069
-2.02953,3.05176E-05,6.40869E-05,-1.90657
-2.28067,3.479E-05,6.28662E-05,-1.90624
-1.78517,3.479E-05,7.17163E-05,-1.90592
-1.66978,3.63159E-05,7.50732E-05,-1.9056
-1.69693,3.2959E-05,7.44629E-05,-1.90528
-1.85983,2.56348E-05,6.80542E-05,-1.90496
-1.6562,3.05176E-05,7.2937E-05,-1.90465
-1.8802,3.50952E-05,6.62231E-05,-1.90434
-1.9888,2.59399E-05,5.27954E-05,-1.90404
-2.12456,3.72314E-05,5.64575E-05,-1.90373
-2.07025,3.23486E-05,5.52368E-05,-1.90343
-2.10419,3.41797E-05,5.06592E-05,-1.90313
-1.86662,3.44849E-05,4.5166E-05,-1.90284
-1.80553,3.02124E-05,5.18799E-05,-1.90255
-1.71729,3.08228E-05,6.28662E-05,-1.90226
-1.77838,3.32642E-05,5.37109E-05,-1.90197
-1.79875,3.50952E-05,4.97437E-05,-1.90169
-1.9345,3.84521E-05,6.62231E-05,-1.90141
-1.97523,2.62451E-05,6.56128E-05,-1.90113
-2.19922,2.68555E-05,5.98145E-05,-1.90086
-2.13813,3.44849E-05,6.89697E-05,-1.90059
-2.11777,2.59399E-05,7.53784E-05,-1.90032
-1.77838,3.14331E-05,7.50732E-05,-1.90006
-1.70372,3.90625E-05,6.71387E-05,-1.8998
-1.77838,2.74658E-05,7.20215E-05,-1.89954
-1.69693,3.54004E-05,6.53076E-05,-1.89928
-1.81911,4.42505E-05,6.7749E-05,-1.89903
-2.04989,3.87573E-05,6.16455E-05,-1.89878
-1.96165,3.54004E-05,6.50024E-05,-1.89853
-2.06347,2.62451E-05,6.01196E-05,-1.89829
-2.41643,2.74658E-05,5.15747E-05,-1.89805
-2.08383,3.23486E-05,5.40161E-05,-1.89781
-1.79196,2.92969E-05,5.06592E-05,-1.89758
-1.81232,2.7771E-05,4.69971E-05,-1.89735
-1.62226,3.50952E-05,6.22559E-05,-1.89712
-1.77838,3.23486E-05,6.13403E-05,-1.8969
-1.78517,3.41797E-05,5.64575E-05,-1.89667
-2.03632,3.41797E-05,5.24902E-05,-1.89646
-2.03632,3.05176E-05,5.61523E-05,-1.89624
-1.98201,3.50952E-05,6.65283E-05,-1.89603
-2.11098,4.66919E-05,6.80542E-05,-1.89582
-2.2671,3.90625E-05,7.38525E-05,-1.89561
-1.7105,3.75366E-05,6.10352E-05,-1.89541
-1.75802,3.35693E-05,6.2561E-05,-1.89521
-1.77159,3.35693E-05,6.19507E-05,-1.89501
-1.77838,3.05176E-05,6.86646E-05,-1.89482
-1.80553,3.20435E-05,5.70679E-05,-1.89463
-1.96844,2.50244E-05,6.13403E-05,-1.89444
-2.11098,3.35693E-05,5.70679E-05,-1.89426
-2.09062,2.41089E-05,5.85937E-05,-1.89408
-2.04989,2.53296E-05,5.49316E-05,-1.8939
-1.94129,2.89917E-05,5.98145E-05,-1.89373
-1.85305,3.96729E-05,5.79834E-05,-1.89356
-1.68335,4.02832E-05,5.92041E-05,-1.89339
-1.69693,4.27246E-05,5.43213E-05,-1.89322
-1.79875,4.15039E-05,5.58472E-05,-1.89306
-1.9888,4.76074E-05,5.95093E-05,-1.89291
-1.90735,3.96729E-05,6.43921E-05,-1.89275
-1.96844,4.02832E-05,7.17163E-05,-1.8926
-2.03632,3.63159E-05,7.35474E-05,-1.89245
-2.12456,2.96021E-05,6.83594E-05,-1.8923
-1.85305,2.96021E-05,6.01196E-05,-1.89216
-1.81232,4.05884E-05,5.5542E-05,-1.89202
-1.81232,3.2959E-05,5.79834E-05,-1.89189
-1.69014,3.17383E-05,6.28662E-05,-1.89176
-1.7105,3.54004E-05,5.06592E-05,-1.89163
-2.12456,3.35693E-05,4.82178E-05,-1.8915
-1.94129,3.20435E-05,5.98145E-05,-1.89138
-1.95486,3.63159E-05,4.97437E-05,-1.89126
-1.99559,3.35693E-05,5.95093E-05,-1.89114
-1.94129,3.84521E-05,6.43921E-05,-1.89103
-1.81911,3.2959E-05,6.43921E-05,-1.89092
-1.69014,3.35693E-05,6.31714E-05,-1.89081
-1.79875,2.99072E-05,5.79834E-05,-1.8907
-1.74444,3.20435E-05,6.98853E-05,-1.8906
-1.60869,2.68555E-05,6.68335E-05,-1.89051
-1.8259,3.50952E-05,6.56128E-05,-1.89041
-2.2671,2.71606E-05,6.46973E-05,-1.89032
-1.9345,2.7771E-05,6.13403E-05,-1.89023
-2.02274,2.68555E-05,5.21851E-05,-1.89014
-2.04989,2.71606E-05,4.66919E-05,-1.89006
-1.67657,3.26538E-05,5.98145E-05,-1.88998
-1.75802,2.53296E-05,5.88989E-05,-1.8899
-1.72408,3.08228E-05,6.04248E-05,-1.88983
-1.83947,3.05176E-05,6.22559E-05,-1.88976
-1.73087,1.98364E-05,6.46973E-05,-1.88969
-1.84626,3.57056E-05,6.19507E-05,-1.88962
-1.90735,3.66211E-05,6.43921E-05,-1.88956
-2.14492,3.32642E-05,6.5918E-05,-1.8895
-1.96165,3.11279E-05,7.01904E-05,-1.88944
-2.0974,3.66211E-05,7.20215E-05,-1.88939
-1.75802,3.20435E-05,6.62231E-05,-1.88933
-1.83947,2.38037E-05,6.53076E-05,-1.88928
-1.69693,3.50952E-05,6.56128E-05,-1.88924
-1.70372,3.23486E-05,6.073E-05,-1.88919
-1.8259,3.14331E-05,4.94385E-05,-1.88915
-1.9345,3.38745E-05,6.2561E-05,-1.88911
-1.90735,2.65503E-05,5.76782E-05,-1.88907
-1.9888,3.8147E-05,5.85937E-05,-1.88904
-2.09062,4.15039E-05,5.06592E-05,-1.88901
-2.06347,3.8147E-05,6.10352E-05,-1.88898
-1.72408,3.41797E-05,5.76782E-05,-1.88895
-1.91414,2.80762E-05,5.67627E-05,-1.88892
-1.77159,2.7771E-05,5.64575E-05,-1.8889
-1.68335,3.23486E-05,5.76782E-05,-1.88888
-1.67657,3.44849E-05,5.40161E-05,-1.88886
-1.8259,3.8147E-05,5.88989E-05,-1.88884
-1.9345,2.92969E-05,5.92041E-05,-1.88883
-1.90735,2.65503E-05,6.50024E-05,-1.88882
-2.07025,3.90625E-05,7.26318E-05,-1.88881
-2.13813,2.89917E-05,5.76782E-05,-1.8888
-1.69693,3.60107E-05,6.073E-05,-1.88879
-1.75123,4.30298E-05,6.073E-05,-1.88879
-2.08383,3.17383E-05,6.40869E-05,-1.88878
-1.72408,4.39453E-05,6.46973E-05,-1.88878
-1.7105,3.66211E-05,6.43921E-05,-1.88878
-1.95486,3.26538E-05,6.71387E-05,-1.88879
-1.81911,3.44849E-05,6.62231E-05,-1.88879
-2.02274,3.2959E-05,6.56128E-05,-1.8888
-2.02953,3.20435E-05,6.56128E-05,-1.8888
-2.23995,3.20435E-05,6.22559E-05,-1.88881
-1.79875,3.41797E-05,5.7373E-05,-1.88883
-1.69014,3.50952E-05,6.31714E-05,-1.88884
-1.73087,3.66211E-05,6.46973E-05,-1.88885
-2.00238,3.20435E-05,6.5918E-05,-1.88887
-1.68335,3.60107E-05,6.28662E-05,-1.88889
-1.90056,3.38745E-05,6.2561E-05,-1.8889
-1.9888,3.479E-05,7.01904E-05,-1.88892
-2.09062,3.11279E-05,5.95093E-05,-1.88895
-2.0974,2.7771E-05,5.34058E-05,-1.88897
